Gemeinden in Deutschland nach Fläche und Bevölkerung am 31.12.1985;;;;;;;;;;;;
;;;;;;;;;;;;
Satz-art;;Gemeindeschlüssel;;;;;Gemeindename;Fläche km2  ;Bevölkerung;;;
60;;9;3;76;;146;Neukirchen-Balbini, Markt;46,7; 1 158;575;583;25
60;;9;3;76;;147;Neunburg Vorm Wald, Stadt;108,41; 7 325; 3 565; 3 760;68
60;;9;3;76;;148;Niedermurach;29,99; 1 258;627;631;42
60;;9;3;76;;149;Nittenau, Stadt;90,56; 7 003; 3 321; 3 682;77
60;;9;3;76;;150;Wernberg-Köblitz, Markt;66,03; 5 490; 2 745; 2 745;83
60;;9;3;76;;151;Oberviechtach, Stadt;62,45; 5 035; 2 595; 2 440;81
60;;9;3;76;;153;Pfreimd, Stadt;51,45; 4 834; 2 372; 2 462;94
60;;9;3;76;;159;Schmidgaden;41,24; 2 299; 1 153; 1 146;56
60;;9;3;76;;160;Schönsee, Stadt;50,26; 2 595; 1 188; 1 407;52
60;;9;3;76;;161;Schwandorf, Stadt;123,76; 26 443; 12 703; 13 740;214
60;;9;3;76;;162;Schwarzach B. Nabburg;27,39; 1 311;654;657;48
60;;9;3;76;;163;Schwarzenfeld, Markt;38,16; 5 942; 2 847; 3 095;156
60;;9;3;76;;164;Schwarzhofen, Markt;36,11; 1 541;777;764;43
60;;9;3;76;;167;Stadlern;10,54;682;335;347;65
60;;9;3;76;;168;Steinberg;20,3; 1 432;702;730;71
60;;9;3;76;;169;Stulln;15,52; 1 232;599;633;79
60;;9;3;76;;170;Teublitz, Stadt;38,24; 6 745; 3 260; 3 485;176
60;;9;3;76;;171;Teunz;30,73; 1 663;808;855;54
60;;9;3;76;;172;Thanstein;27,84;923;466;457;33
60;;9;3;76;;173;Trausnitz;17,62; 1 028;501;527;58
60;;9;3;76;;175;Wackersdorf;30,73; 3 810; 1 884; 1 926;124
60;;9;3;76;;176;Weiding;22,43;688;381;307;31
60;;9;3;76;;178;Winklarn, Markt;33,75; 1 336;629;707;40
60;;9;3;76;;444;Schwandorf, Gemfr. Gebiete;74,82;;;0;0
40;;9;3;77;;;Tirschenreuth;;;;;
60;;9;3;77;;112;Bärnau, Stadt;74,44; 3 668; 1 812; 1 856;49
60;;9;3;77;;113;Brand;9,48; 1 149;559;590;121
60;;9;3;77;;115;Ebnath;11,01; 1 516;698;818;138
60;;9;3;77;;116;Erbendorf, Stadt;57,26; 4 753; 2 241; 2 512;83
60;;9;3;77;;117;Falkenberg, Markt;30,27;909;445;464;30
60;;9;3;77;;118;Friedenfels;16,28; 1 488;691;797;91
60;;9;3;77;;119;Fuchsmühl, Markt;14,8; 1 864;873;991;126
60;;9;3;77;;127;Immenreuth;18,06; 1 937;946;991;107
60;;9;3;77;;128;Kastl;20,75; 1 222;622;600;59
60;;9;3;77;;129;Kemnath, Stadt;53,81; 4 919; 2 321; 2 598;91
60;;9;3;77;;131;Konnersreuth, Markt;23,32; 1 784;874;910;77
60;;9;3;77;;132;Krummennaab;17,71; 1 689;833;856;95
60;;9;3;77;;133;Kulmain;28,89; 2 070; 1 053; 1 017;72
60;;9;3;77;;137;Leonberg;51,36; 1 005;499;506;20
60;;9;3;77;;139;Mähring, Markt;72,92; 1 825;931;894;25
60;;9;3;77;;141;Mitterteich, Stadt;39,33; 6 949; 3 221; 3 728;177
60;;9;3;77;;142;Neualbenreuth, Markt;50,13; 1 420;679;741;28
60;;9;3;77;;143;Neusorg;17,88; 2 151; 1 023; 1 128;120
60;;9;3;77;;145;Pechbrunn;26,73; 1 587;746;841;59
60;;9;3;77;;146;Plößberg, Markt;74,24; 3 077; 1 491; 1 586;41
60;;9;3;77;;148;Pullenreuth;29,76; 1 988;989;999;67
60;;9;3;77;;149;Reuth B. Erbendorf;16,9; 1 201;570;631;71
60;;9;3;77;;154;Tirschenreuth, Stadt;97,23; 9 385; 4 372; 5 013;97
60;;9;3;77;;157;Waldershof, Stadt;59,78; 4 218; 1 991; 2 227;71
60;;9;3;77;;158;Waldsassen, Stadt;66,53; 7 978; 3 675; 4 303;120
60;;9;3;77;;159;Wiesau, Markt;42,68; 4 594; 2 074; 2 520;108
60;;9;3;77;;444;Tirschenreuth, Gemfr. Gebiete;64,91;;;0;0
20;;9;4;;;;Reg.-Bez. Oberfranken;;;;;
40;;9;4;61;;;Bamberg, Stadt;;;;;
60;;9;4;61;;0;Bamberg, Stadt;54,73; 69 920; 30 961; 38 959;1 278
40;;9;4;62;;;Bayreuth, Stadt;;;;;
60;;9;4;62;;0;Bayreuth, Stadt;66,9; 71 848; 33 280; 38 568;1 074
40;;9;4;63;;;Coburg, Stadt;;;;;
60;;9;4;63;;0;Coburg, Stadt;47,09; 44 244; 20 700; 23 544;940
40;;9;4;64;;;Hof, Stadt;;;;;
60;;9;4;64;;0;Hof, Stadt;57,88; 51 035; 23 300; 27 735;882
40;;9;4;71;;;Bamberg;;;;;
60;;9;4;71;;111;Altendorf;8,65; 1 481;715;766;171
60;;9;4;71;;115;Baunach, Stadt;26,13; 3 088; 1 514; 1 574;118
60;;9;4;71;;117;Bischberg;17,55; 5 250; 2 563; 2 687;299
60;;9;4;71;;119;Breitengüßbach;16,86; 3 604; 1 787; 1 817;214
60;;9;4;71;;120;Burgebrach, Markt;88,38; 4 900; 2 456; 2 444;55
60;;9;4;71;;122;Burgwindheim, Markt;37,26; 1 319;641;678;35
60;;9;4;71;;123;Buttenheim, Markt;30,02; 2 677; 1 307; 1 370;89
60;;9;4;71;;128;Ebrach, Markt;29,58; 2 025; 1 122;903;68
60;;9;4;71;;131;Frensdorf;43,87; 3 480; 1 684; 1 796;79
60;;9;4;71;;133;Gerach;6,15;920;462;458;150
60;;9;4;71;;137;Gundelsheim;3,78; 2 721; 1 360; 1 361;720
60;;9;4;71;;140;Hallstadt, Stadt;14,58; 7 506; 3 688; 3 818;515
60;;9;4;71;;142;Heiligenstadt I. Ofr., Markt;76,72; 3 481; 1 716; 1 765;45
60;;9;4;71;;145;Hirschaid, Markt;41,02; 8 645; 4 248; 4 397;211
60;;9;4;71;;150;Kemmern;8,27; 2 170; 1 087; 1 083;262
60;;9;4;71;;151;Königsfeld;42,85; 1 245;629;616;29
60;;9;4;71;;152;Lauter;12,4; 1 040;516;524;84
60;;9;4;71;;154;Lisberg;8,36; 1 314;666;648;157
60;;9;4;71;;155;Litzendorf;25,85; 4 805; 2 394; 2 411;186
60;;9;4;71;;159;Memmelsdorf;26,26; 7 766; 3 728; 4 038;296
60;;9;4;71;;165;Oberhaid;27,03; 3 962; 1 923; 2 039;147
60;;9;4;71;;169;Pettstadt;9,86; 1 436;717;719;146
60;;9;4;71;;172;Pommersfelden;35,81; 2 219; 1 098; 1 121;62
60;;9;4;71;;173;Priesendorf;8,34; 1 234;612;622;148
60;;9;4;71;;174;Rattelsdorf, Markt;37,27; 3 894; 1 925; 1 969;104
60;;9;4;71;;175;Reckendorf;8,59; 1 586;779;807;185
60;;9;4;71;;185;Schesslitz, Stadt;89,59; 6 460; 3 168; 3 292;72
60;;9;4;71;;186;Schönbrunn i. Steigerwald;24,69; 1 733;876;857;70
60;;9;4;71;;189;Stadelhofen;41,08; 1 253;632;621;31
60;;9;4;71;;191;Stegaurach;21,95; 4 828; 2 404; 2 424;220
60;;9;4;71;;195;Strullendorf;31,72; 6 482; 3 200; 3 282;204
60;;9;4;71;;207;Viereth-Trunstadt;15,8; 2 826; 1 411; 1 415;179
60;;9;4;71;;208;Walsdorf;16,22; 1 699;814;885;105
60;;9;4;71;;209;Wattendorf;22,23;687;317;370;31
60;;9;4;71;;214;Zapfendorf, Markt;30,52; 3 805; 1 864; 1 941;125
60;;9;4;71;;220;Schlüsselfeld, Stadt;70,23; 5 129; 2 581; 2 548;73
60;;9;4;71;;444;Bamberg, Gemfr. Gebiete;112,6;;;0;0
40;;9;4;72;;;Bayreuth;;;;;
60;;9;4;72;;111;Ahorntal;41,63; 2 012;991; 1 021;48
60;;9;4;72;;115;Aufsess;29,39; 1 309;657;652;45
60;;9;4;72;;116;Bad Berneck I. Fichtelgebirge, Stadt;33,59; 4 779; 2 195; 2 584;142
60;;9;4;72;;118;Betzenstein, Stadt;51,84; 2 272; 1 098; 1 174;44
60;;9;4;72;;119;Bindlach;37,6; 5 003; 2 383; 2 620;133
60;;9;4;72;;121;Bischofsgrün;8,38; 2 244;991; 1 253;268
60;;9;4;72;;127;Creussen, Stadt;57,65; 4 648; 2 221; 2 427;81
60;;9;4;72;;131;Eckersdorf;36,2; 4 717; 2 340; 2 377;130
60;;9;4;72;;133;Emtmannsberg;19,9;945;458;487;47
60;;9;4;72;;138;Fichtelberg;4,9; 2 180; 1 014; 1 166;445
60;;9;4;72;;139;Gefrees, Stadt;50,31; 4 612; 2 163; 2 449;92
60;;9;4;72;;140;Gesees;9,9;950;457;493;96
60;;9;4;72;;141;Glashütten;3,53; 1 055;512;543;299
60;;9;4;72;;143;Goldkronach, Stadt;23,25; 2 854; 1 348; 1 506;123
60;;9;4;72;;146;Haag;10,13;784;399;385;77
60;;9;4;72;;150;Heinersreuth;14,63; 3 227; 1 568; 1 659;221
60;;9;4;72;;154;Hollfeld, Stadt;80,64; 4 988; 2 396; 2 592;62
60;;9;4;72;;155;Hummeltal;18,4; 1 805;877;928;98
60;;9;4;72;;156;Kirchenpingarten;27,53; 1 107;543;564;40
60;;9;4;72;;164;Mehlmeisel;12,65; 1 460;710;750;115
60;;9;4;72;;166;Mistelbach;6,12; 1 501;739;762;245
60;;9;4;72;;167;Mistelgau;39,39; 3 164; 1 549; 1 615;80
60;;9;4;72;;175;Pegnitz, Stadt;99,98; 13 302; 6 360; 6 942;133
60;;9;4;72;;176;Plankenfels;14,01;758;388;370;54
60;;9;4;72;;177;Plech, Markt;15,3; 1 245;627;618;81
60;;9;4;72;;179;Pottenstein, Stadt;73,26; 4 899; 2 412; 2 487;67
60;;9;4;72;;180;Prebitz;20,87;986;502;484;47
60;;9;4;72;;184;Schnabelwaid, Markt;21,28;911;456;455;43
60;;9;4;72;;188;Seybothenreuth;15,69;716;344;372;46
60;;9;4;72;;190;Speichersdorf;50,93; 4 708; 2 244; 2 464;92
60;;9;4;72;;197;Waischenfeld, Stadt;55,65; 2 883; 1 456; 1 427;52
60;;9;4;72;;198;Warmensteinach;7,42; 2 870; 1 295; 1 575;387
60;;9;4;72;;199;Weidenberg, Markt;59,14; 5 433; 2 605; 2 828;92
60;;9;4;72;;444;Bayreuth, Gemfr. Gebiete;221,84;;;0;0
40;;9;4;73;;;Coburg;;;;;
60;;9;4;73;;112;Ahorn;19,85; 4 237; 2 115; 2 122;213
60;;9;4;73;;120;Dörfles-Esbach;3,82; 3 430; 1 638; 1 792;898
60;;9;4;73;;121;Ebersdorf B. Coburg;26,36; 5 503; 2 667; 2 836;209
60;;9;4;73;;132;Grossheirath;22,21; 1 926;943;983;87
60;;9;4;73;;134;Grub A. Forst;11,97; 2 754; 1 345; 1 409;230
60;;9;4;73;;138;Itzgrund;33,08; 1 834;869;965;55
60;;9;4;73;;141;Lautertal;27,11; 3 146; 1 529; 1 617;116
60;;9;4;73;;144;Meeder;73,59; 3 569; 1 782; 1 787;48
60;;9;4;73;;151;Neustadt B. Coburg, Stadt;61,88; 16 386; 7 746; 8 640;265
60;;9;4;73;;153;Niederfüllbach;2,59; 1 242;600;642;480
60;;9;4;73;;158;Rodach B. Coburg, Stadt;77,66; 6 026; 2 823; 3 203;78
60;;9;4;73;;159;Rödental, Stadt;47,86; 11 880; 5 590; 6 290;248
60;;9;4;73;;165;Seßlach, Stadt;72,47; 3 673; 1 828; 1 845;51
60;;9;4;73;;166;Sonnefeld;34,67; 4 858; 2 369; 2 489;140
60;;9;4;73;;170;Untersiemau;20,49; 3 805; 1 837; 1 968;186
60;;9;4;73;;174;Weidhausen B. Coburg;9,62; 2 936; 1 413; 1 523;305
60;;9;4;73;;175;Weitramsdorf;29,8; 4 426; 2 180; 2 246;149
60;;9;4;73;;444;Coburg, Gemfr. Gebiete;16,53;;;0;0
40;;9;4;74;;;Forchheim;;;;;
60;;9;4;74;;119;Dormitz;4,57; 1 485;742;743;325
60;;9;4;74;;121;Ebermannstadt, Stadt;49,98; 5 703; 2 774; 2 929;114
60;;9;4;74;;122;Effeltrich;11,92; 1 975;977;998;166
60;;9;4;74;;123;Eggolsheim, Markt;49,04; 5 033; 2 382; 2 651;103
60;;9;4;74;;124;Egloffstein, Markt;28,03; 1 809;932;877;65
60;;9;4;74;;126;Forchheim, Stadt;36,61; 28 502; 13 284; 15 218;779
60;;9;4;74;;129;Gößweinstein, Markt;57,73; 4 068; 1 954; 2 114;70
60;;9;4;74;;132;Gräfenberg, Stadt;37,9; 3 642; 1 821; 1 821;96
60;;9;4;74;;133;Hallerndorf;31,54; 2 884; 1 435; 1 449;91
60;;9;4;74;;134;Hausen;10,92; 2 896; 1 446; 1 450;265
60;;9;4;74;;135;Heroldsbach;15,31; 3 623; 1 793; 1 830;237
60;;9;4;74;;137;Hetzles;11,74; 1 048;522;526;89
60;;9;4;74;;138;Hiltpoltstein, Markt;25,62; 1 376;659;717;54
60;;9;4;74;;140;Igensdorf, Markt;28,82; 3 040; 1 542; 1 498;105
60;;9;4;74;;143;Kirchehrenbach;8,2; 2 042; 1 045;997;249
60;;9;4;74;;144;Kleinsendelbach;7,49; 1 223;625;598;163
60;;9;4;74;;145;Kunreuth;9,78; 1 255;629;626;128
60;;9;4;74;;146;Langensendelbach;9,58; 2 572; 1 273; 1 299;268
60;;9;4;74;;147;Leutenbach;19,38; 1 485;758;727;77
60;;9;4;74;;154;Neunkirchen A. Brand, Markt;26,37; 6 444; 3 186; 3 258;244
60;;9;4;74;;156;Obertrubach;21,14; 2 145;958; 1 187;101
60;;9;4;74;;158;Pinzberg;13,33; 1 625;814;811;122
60;;9;4;74;;160;Poxdorf;5,17; 1 297;631;666;251
60;;9;4;74;;161;Pretzfeld, Markt;24,2; 2 146; 1 020; 1 126;89
60;;9;4;74;;168;Unterleinleiter;12,48; 1 239;573;666;99
60;;9;4;74;;171;Weilersbach;7,98; 1 716;861;855;215
60;;9;4;74;;173;Weissenohe;4,71;837;408;429;178
60;;9;4;74;;175;Wiesenthau;6,39; 1 430;710;720;224
60;;9;4;74;;176;Wiesenttal, Markt;45,9; 2 691; 1 279; 1 412;59
60;;9;4;74;;444;Forchheim, Gemfr. Gebiet;21,11;;;0;0
40;;9;4;75;;;Hof;;;;;
60;;9;4;75;;112;Bad Steben, Markt;25,84; 3 701; 1 621; 2 080;143
60;;9;4;75;;113;Berg;38,86; 2 540; 1 245; 1 295;65
60;;9;4;75;;120;Döhlau;15,25; 3 492; 1 716; 1 776;229
60;;9;4;75;;123;Feilitzsch;30,21; 2 267; 1 080; 1 187;75
60;;9;4;75;;127;Gattendorf;22,18;932;434;498;42
60;;9;4;75;;128;Geroldsgrün;15,57; 3 488; 1 693; 1 795;224
60;;9;4;75;;136;Helmbrechts, Stadt;58,65; 10 143; 4 706; 5 437;173
60;;9;4;75;;137;Issigau;18,69; 1 336;612;724;71
60;;9;4;75;;141;Köditz;31,66; 2 272; 1 119; 1 153;72
60;;9;4;75;;142;Konradsreuth;43,33; 3 431; 1 643; 1 788;79
60;;9;4;75;;145;Leupoldsgrün;10,26; 1 359;625;734;132
60;;9;4;75;;146;Lichtenberg, Stadt;9,47; 1 104;468;636;117
60;;9;4;75;;154;Münchberg, Stadt;68,79; 11 671; 5 397; 6 274;170
60;;9;4;75;;156;Naila, Stadt;37,05; 8 675; 4 023; 4 652;234
60;;9;4;75;;158;Oberkotzau, Markt;21,5; 5 255; 2 483; 2 772;244
60;;9;4;75;;161;Regnitzlosau;39,91; 2 591; 1 236; 1 355;65
60;;9;4;75;;162;Rehau, Stadt;80,33; 10 166; 4 608; 5 558;127
60;;9;4;75;;165;Schauenstein, Stadt;26,66; 2 285; 1 087; 1 198;86
60;;9;4;75;;168;Schwarzenbach A.D. Saale, Stadt;55,85; 8 339; 3 977; 4 362;149
60;;9;4;75;;169;Schwarzenbach A. Wald, Stadt;36,66; 5 783; 2 702; 3 081;158
60;;9;4;75;;171;Selbitz, Stadt;27,68; 4 818; 2 214; 2 604;174
60;;9;4;75;;174;Sparneck, Markt;9,49; 1 871;903;968;197
60;;9;4;75;;175;Stammbach, Markt;34,66; 2 747; 1 302; 1 445;79
60;;9;4;75;;181;Töpen;20,8; 1 049;509;540;50
60;;9;4;75;;182;Trogen;12,32; 1 293;622;671;105
60;;9;4;75;;184;Weissdorf;21,84; 1 262;604;658;58
60;;9;4;75;;189;Zell, Markt;27,47; 2 142; 1 014; 1 128;78
60;;9;4;75;;444;Hof, Gemfr. Gebiete;51,33;;;0;0
40;;9;4;76;;;Kronach;;;;;
60;;9;4;76;;145;Kronach, Stadt;66,99; 17 831; 8 116; 9 715;266
60;;9;4;76;;146;Küps, Markt;35,64; 7 105; 3 362; 3 743;199
60;;9;4;76;;152;Ludwigsstadt, Stadt;56,04; 3 934; 1 876; 2 058;70
60;;9;4;76;;154;Mitwitz, Markt;33,2; 3 012; 1 424; 1 588;91
60;;9;4;76;;159;Nordhalben, Markt;16,98; 2 296; 1 108; 1 188;135
60;;9;4;76;;164;Pressig, Markt;49,69; 4 402; 2 089; 2 313;89
60;;9;4;76;;166;Reichenbach;8,41; 1 011;501;510;120
60;;9;4;76;;171;Schneckenlohe;9,31; 1 174;589;585;126
60;;9;4;76;;175;Steinbach A. Wald;33,78; 3 622; 1 769; 1 853;107
60;;9;4;76;;177;Steinwiesen, Markt;40,65; 3 967; 1 899; 2 068;98
60;;9;4;76;;178;Stockheim;25,36; 5 161; 2 457; 2 704;204
60;;9;4;76;;179;Tettau, Markt;12,89; 2 822; 1 337; 1 485;219
60;;9;4;76;;180;Teuschnitz, Stadt;33,99; 2 437; 1 152; 1 285;72
60;;9;4;76;;182;Tschirn;13,46;711;339;372;53
60;;9;4;76;;183;Marktrodach, Markt;29,51; 3 617; 1 698; 1 919;123
60;;9;4;76;;184;Wallenfels, Stadt;45,05; 3 518; 1 679; 1 839;78
60;;9;4;76;;185;Weissenbrunn;26,4; 3 052; 1 485; 1 567;116
60;;9;4;76;;189;Wilhelmsthal;41,44; 4 169; 1 981; 2 188;101
60;;9;4;76;;444;Kronach, Gemfr. Gebiete;72,77;;;0;0
40;;9;4;77;;;Kulmbach;;;;;
60;;9;4;77;;117;Grafengehaig, Markt;20,81; 1 127;538;589;54
60;;9;4;77;;118;Guttenberg;10,66;478;234;244;45
60;;9;4;77;;119;Harsdorf;11,25;770;369;401;68
60;;9;4;77;;121;Himmelkron;23,06; 2 843; 1 195; 1 648;123
60;;9;4;77;;124;Kasendorf, Markt;39,01; 2 224; 1 080; 1 144;57
60;;9;4;77;;127;Ködnitz;19,62; 1 738;856;882;89
60;;9;4;77;;128;Kulmbach, Stadt;92,76; 27 385; 12 647; 14 738;295
60;;9;4;77;;129;Kupferberg, Stadt;8,28; 1 112;516;596;134
60;;9;4;77;;135;Ludwigschorgast, Markt;5,95;884;425;459;149
60;;9;4;77;;136;Mainleus;47,51; 6 232; 2 981; 3 251;131
60;;9;4;77;;138;Marktleugast, Markt;33,88; 3 776; 1 794; 1 982;111
60;;9;4;77;;139;Marktschorgast, Markt;15,77; 1 538;696;842;98
60;;9;4;77;;142;Neudrossenfeld;45,43; 2 960; 1 453; 1 507;65
60;;9;4;77;;143;Neuenmarkt;18,95; 2 868; 1 271; 1 597;151
60;;9;4;77;;148;Presseck, Markt;52,14; 2 359; 1 105; 1 254;45
60;;9;4;77;;151;Rugendorf;17,39;971;480;491;56
60;;9;4;77;;156;Stadtsteinach, Stadt;39,78; 3 676; 1 753; 1 923;92
60;;9;4;77;;157;Thurnau, Markt;57,25; 3 916; 1 888; 2 028;68
60;;9;4;77;;158;Trebgast;17,08; 1 589;760;829;93
60;;9;4;77;;159;Untersteinach;11,42; 1 973;947; 1 026;173
60;;9;4;77;;163;Wirsberg, Markt;17,21; 1 976;968; 1 008;115
60;;9;4;77;;164;Wonsees, Markt;36,79; 1 039;516;523;28
60;;9;4;77;;444;Kulmbach, Gemfr. Gebiete;14,5;;;0;0
40;;9;4;78;;;Lichtenfels;;;;;
60;;9;4;78;;111;Altenkunstadt;28,9; 4 713; 2 300; 2 413;163
60;;9;4;78;;116;Burgkunstadt, Stadt;40,59; 6 520; 2 950; 3 570;161
60;;9;4;78;;120;Ebensfeld, Markt;68,73; 5 273; 2 619; 2 654;77
60;;9;4;78;;127;Hochstadt A. Main;13,77; 1 608;782;826;117
60;;9;4;78;;139;Lichtenfels, Stadt;107,22; 19 984; 9 353; 10 631;186
60;;9;4;78;;143;Marktgraitz, Markt;3,74; 1 248;603;645;334
60;;9;4;78;;144;Marktzeuln, Markt;6,88; 1 446;711;735;210
60;;9;4;78;;145;Michelau I. Ofr.;19,52; 6 357; 3 105; 3 252;326
60;;9;4;78;;155;Redwitz A.D. Rodach;14,66; 3 154; 1 490; 1 664;215
60;;9;4;78;;165;Staffelstein, Stadt;99,04; 10 143; 4 771; 5 372;102
60;;9;4;78;;176;Weismain, Stadt;81,04; 4 473; 2 193; 2 280;55
60;;9;4;78;;444;Lichtenfels, Gemfr. Gebiete;37,75;;;0;0
40;;9;4;79;;;Wunsiedel I. Fichtelgebirge;;;;;
60;;9;4;79;;111;Bad Alexandersbad;8,85; 1 425;559;866;161
60;;9;4;79;;112;Arzberg, Stadt;35,49; 7 021; 3 246; 3 775;198
60;;9;4;79;;126;Höchstädt b. Thiersheim;14,91; 1 070;512;558;72
60;;9;4;79;;127;Hohenberg A.D. Eger, Stadt;8,21; 1 585;714;871;193
60;;9;4;79;;129;Kirchenlamitz, Stadt;42,28; 4 469; 2 035; 2 434;106
60;;9;4;79;;135;Marktleuthen, Stadt;33,66; 4 102; 1 867; 2 235;122
60;;9;4;79;;136;Marktredwitz, Stadt;49,62; 18 584; 8 444; 10 140;375
60;;9;4;79;;138;Nagel;7,79; 1 852;857;995;238
60;;9;4;79;;145;Röslau;29,84; 2 735; 1 265; 1 470;92
60;;9;4;79;;147;Schirnding, Markt;7,91; 1 778;864;914;225
60;;9;4;79;;150;Schönwald, Stadt;19,18; 4 050; 1 891; 2 159;211
60;;9;4;79;;152;Selb, Stadt;61,38; 20 235; 9 302; 10 933;330
60;;9;4;79;;158;Thiersheim, Markt;23,69; 2 111; 1 004; 1 107;89
60;;9;4;79;;159;Thierstein, Markt;11,36; 1 403;646;757;124
60;;9;4;79;;161;Tröstau;19,28; 2 444; 1 180; 1 264;127
60;;9;4;79;;166;Weissenstadt, Stadt;42,21; 3 790; 1 746; 2 044;90
60;;9;4;79;;169;Wunsiedel, Stadt;54,89; 10 166; 4 866; 5 300;185
60;;9;4;79;;444;Wunsiedel I. Fichtelgebirge, Gemfr. Gebie;136,19;;;0;0
20;;9;5;;;;Reg.-Bez. Mittelfranken;;;;;
40;;9;5;61;;;Ansbach, Stadt;;;;;
60;;9;5;61;;0;Ansbach, Stadt;99,93; 37 395; 16 879; 20 516;374
40;;9;5;62;;;Erlangen, Stadt;;;;;
60;;9;5;62;;0;Erlangen, Stadt;76,97; 99 628; 47 759; 51 869;1 294
40;;9;5;63;;;Fürth, Stadt;;;;;
60;;9;5;63;;0;Fürth, Stadt;63,37; 97 331; 45 587; 51 744;1 536
40;;9;5;64;;;Nürnberg, Stadt;;;;;
60;;9;5;64;;0;Nürnberg, Stadt;185,77; 465 255; 214 880; 250 375;2 504
40;;9;5;65;;;Schwabach, Stadt;;;;;
60;;9;5;65;;0;Schwabach, Stadt;40,71; 35 437; 16 843; 18 594;870
40;;9;5;71;;;Ansbach;;;;;
60;;9;5;71;;111;Adelshofen;27,14;965;485;480;36
60;;9;5;71;;113;Arberg, Markt;31,31; 1 918;936;982;61
60;;9;5;71;;114;Aurach;36,7; 2 416; 1 198; 1 218;66
60;;9;5;71;;115;Bechhofen, Markt;61,95; 5 195; 2 571; 2 624;84
60;;9;5;71;;122;Bruckberg;7,62; 1 449;795;654;190
60;;9;5;71;;125;Buch A. Wald;26,47;802;428;374;30
60;;9;5;71;;127;Burgoberbach;12,59; 2 582; 1 251; 1 331;205
60;;9;5;71;;128;Burk;14,22; 1 018;484;534;72
60;;9;5;71;;130;Colmberg, Markt;38,35; 1 595;765;830;42
60;;9;5;71;;132;Dentlein A. Forst, Markt;18,03; 2 443; 1 211; 1 232;135
60;;9;5;71;;134;Diebach;22,37;849;452;397;38
60;;9;5;71;;135;Dietenhofen, Markt;63,96; 4 129; 2 096; 2 033;65
60;;9;5;71;;136;Dinkelsbühl, Stadt;75,12; 10 480; 4 803; 5 677;140
60;;9;5;71;;137;Dombühl, Markt;17,9; 1 103;551;552;62
60;;9;5;71;;139;Dürrwangen, Markt;23,03; 2 258; 1 031; 1 227;98
60;;9;5;71;;141;Ehingen;47,63; 1 835;936;899;39
60;;9;5;71;;145;Feuchtwangen, Stadt;137,37; 10 470; 5 035; 5 435;76
60;;9;5;71;;146;Flachslanden, Markt;40,9; 2 158; 1 070; 1 088;53
60;;9;5;71;;152;Gebsattel;19,12; 1 392;683;709;73
60;;9;5;71;;154;Gerolfingen;12,59;995;458;537;79
60;;9;5;71;;155;Geslau;41,96; 1 271;640;631;30
60;;9;5;71;;165;Heilsbronn, Stadt;62,21; 7 066; 3 423; 3 643;114
60;;9;5;71;;166;Herrieden, Stadt;81,71; 6 258; 3 121; 3 137;77
60;;9;5;71;;169;Insingen;21,32;897;439;458;42
60;;9;5;71;;170;Langfurth;21,17; 1 858;884;974;88
60;;9;5;71;;171;Lehrberg, Markt;50,87; 2 526; 1 220; 1 306;50
60;;9;5;71;;174;Leutershausen, Stadt;84,13; 4 860; 2 358; 2 502;58
60;;9;5;71;;175;Lichtenau, Markt;41,31; 3 432; 1 637; 1 795;83
60;;9;5;71;;177;Merkendorf, Stadt;26,07; 2 213; 1 104; 1 109;85
60;;9;5;71;;178;Mitteleschenbach;10,53; 1 329;669;660;126
60;;9;5;71;;179;Mönchsroth;11,93; 1 226;605;621;103
60;;9;5;71;;180;Neuendettelsau;33,77; 6 820; 2 603; 4 217;202
60;;9;5;71;;181;Neusitz;13,71; 1 510;754;756;110
60;;9;5;71;;183;Oberdachstetten;23,66; 1 271;610;661;54
60;;9;5;71;;188;Ohrenbach;22,71;725;367;358;32
60;;9;5;71;;189;Ornbau, Stadt;15,15; 1 366;669;697;90
60;;9;5;71;;190;Petersaurach;41,81; 4 055; 2 018; 2 037;97
60;;9;5;71;;192;Röckingen;10,91;663;333;330;61
60;;9;5;71;;193;Rothenburg Ob Der Tauber, Stadt;41,76; 11 306; 5 183; 6 123;271
60;;9;5;71;;194;Rügland;20,89; 1 128;565;563;54
60;;9;5;71;;196;Sachsen B. Ansbach;21,03; 3 077; 1 478; 1 599;146
60;;9;5;71;;198;Schillingsfürst, Stadt;27,55; 2 246; 1 054; 1 192;82
60;;9;5;71;;199;Schnelldorf;51,59; 2 981; 1 466; 1 515;58
60;;9;5;71;;200;Schopfloch, Markt;15,34; 2 566; 1 187; 1 379;167
60;;9;5;71;;205;Steinsfeld;31,78; 1 136;534;602;36
60;;9;5;71;;208;Unterschwaningen;18,57;851;428;423;46
60;;9;5;71;;214;Wassertrüdingen, Stadt;53,58; 5 272; 2 432; 2 840;98
60;;9;5;71;;216;Weidenbach, Markt;21,71; 2 210; 1 097; 1 113;102
60;;9;5;71;;217;Weihenzell;45,15; 2 036; 1 034; 1 002;45
60;;9;5;71;;218;Weiltingen, Markt;24,04; 1 235;594;641;51
60;;9;5;71;;222;Wettringen;21,47;845;416;429;39
60;;9;5;71;;223;Wieseth;20,63; 1 245;601;644;60
60;;9;5;71;;224;Wilburgstetten;25,29; 1 814;862;952;72
60;;9;5;71;;225;Windelsbach;38,86;931;464;467;24
