Gemeinden in Deutschland nach Fläche, Einwohner und Postleitzahl am 31.12.2005 (Jahr);;;;;;;;;;;;;
;;;;;;;;;;;;;
Satz-art;Text-kenn-zeichen;Regionalschlüssel;;;;;Gemeindename;Fläche in km2;Einwohner;;;;Post-leitzahl
;;Land;RB;Kreis;VB;Gem;;;insgesamt;männlich;weiblich;;
;;Gebietsstand am 31.12.2005 (Jahr);;;;;;am 31.12.2005 (Jahr);;;;;
;;;;;;;;;;;;;
60;64;16;0;66;6603;34;Jüchsen;27,53; 1 593;780;813;;98631
60;64;16;0;66;6603;46;Nordheim;7,91;256;136;120;;98631
60;64;16;0;66;6603;54;Queienfeld;9,67;537;273;264;;98631
60;64;16;0;66;6603;55;Rentwertshausen;3,48;313;157;156;;98631
60;64;16;0;66;6603;66;Schwickershausen;6,23;369;168;201;;98631
60;64;16;0;66;6603;91;Wolfmannshausen;8,04;451;224;227;;98631
50;54;16;0;66;6604;;Haselgrund;;;;;;
60;64;16;0;66;6604;1;Altersbach;3,15;559;266;293;;98587
60;64;16;0;66;6604;8;Bermbach;6,26;582;297;285;;98587
60;64;16;0;66;6604;51;Oberschönau, Kurort;16,11;939;463;476;;98587
60;64;16;0;66;6604;62;Rotterode;6,74;848;417;431;;98587
60;64;16;0;66;6604;67;Springstille;7,08;622;322;300;;98587
60;64;16;0;66;6604;77;Unterschönau;5,91;604;285;319;;98587
60;64;16;0;66;6604;82;Viernau;15,85; 2 172; 1 067; 1 105;;98547
50;54;16;0;66;6605;;Hohe Rhön;;;;;;
60;64;16;0;66;6605;2;Aschenhausen;3,61;180;89;91;;98634
60;64;16;0;66;6605;12;Birx;2,76;182;91;91;;98634
60;64;16;0;66;6605;19;Erbenhausen;20,68;623;316;307;;98634
60;64;16;0;66;6605;24;Frankenheim/Rhön;9,11; 1 252;649;603;;98634
60;64;16;0;66;6605;35;Kaltensundheim;11,78;879;463;416;;98634
60;64;16;0;66;6605;36;Kaltenwestheim;19,36; 1 045;534;511;;98634
60;64;16;0;66;6605;43;Melpers;2,85;104;53;51;;98634
60;64;16;0;66;6605;48;Oberkatz;9,12;279;145;134;;98634
60;64;16;0;66;6605;52;Oberweid;10,19;585;300;285;;98634
60;64;16;0;66;6605;78;Unterweid;7,13;503;239;264;;98634
50;54;16;0;66;6606;;Rennsteig;;;;;;
60;63;16;0;66;6606;14;Brotterode, Kurort, Stadt;23,81; 3 010; 1 451; 1 559;;98599
60;64;16;0;66;6606;37;Kleinschmalkalden, Kurort;23,33; 1 508;749;759;;98593
50;54;16;0;66;6608;;Salzbrücke;;;;;;
60;64;16;0;66;6608;3;Bauerbach;6,04;283;139;144;;98617
60;64;16;0;66;6608;5;Belrieth;9,93;399;203;196;;98617
60;64;16;0;66;6608;17;Einhausen;5,33;500;245;255;;98617
60;64;16;0;66;6608;18;Ellingshausen;6,77;273;141;132;;98617
60;64;16;0;66;6608;39;Leutersdorf;8,39;293;138;155;;98617
60;64;16;0;66;6608;45;Neubrunn;9,23;612;302;310;;98617
60;64;16;0;66;6608;49;Obermaßfeld-Grimmenthal;5,59; 1 307;653;654;;98617
60;64;16;0;66;6608;57;Ritschenhausen;7,45;362;185;177;;98617
60;64;16;0;66;6608;81;Vachdorf;15,9;841;411;430;;98617
60;64;16;0;66;6608;88;Wölfershausen;4,35;390;198;192;;98617
50;54;16;0;66;6613;;Wasungen - Amt Sand;;;;;;
60;64;16;0;66;6613;25;Friedelshausen;6,91;352;192;160;;98634
60;64;16;0;66;6613;33;Hümpfershausen;13,26;438;220;218;;98634
60;64;16;0;66;6613;41;Mehmels;6,46;391;195;196;;98634
60;64;16;0;66;6613;44;Metzels;16,17;701;370;331;;98639
60;64;16;0;66;6613;53;Oepfershausen;12,26;519;253;266;;98634
60;64;16;0;66;6613;75;Unterkatz;9,83;437;221;216;;98634
60;64;16;0;66;6613;83;Wahns;8,01;476;239;237;;98634
60;64;16;0;66;6613;84;Wallbach;5,07;382;191;191;;98639
60;64;16;0;66;6613;85;Walldorf;12,16; 2 297; 1 102; 1 195;;98639
60;63;16;0;66;6613;86;Wasungen, Stadt;29,5; 3 736; 1 855; 1 881;;98634
50;58;16;0;66;6650;;Meiningen, Stadt;;;;;;
60;64;16;0;66;6650;28;Henneberg;13,21;662;349;313;;98617
60;64;16;0;66;6650;31;Herpf;18,08;941;478;463;;98617
60;63;16;0;66;6650;42;Meiningen, Stadt;41,38; 21 448; 10 373; 11 075;;98617
60;64;16;0;66;6650;56;Rippershausen;11,49;954;482;472;;98639
60;64;16;0;66;6650;71;Stepfershausen;15,76;665;350;315;;98617
60;64;16;0;66;6650;73;Sülzfeld;17,39;886;431;455;;98617
60;64;16;0;66;6650;76;Untermaßfeld;10,79; 1 384;768;616;;98617
50;58;16;0;66;6651;;Breitungen/Werra;;;;;;
60;64;16;0;66;6651;13;Breitungen/Werra;44,89; 5 240; 2 611; 2 629;;98597
60;64;16;0;66;6651;22;Fambach;12,66; 1 956;977;979;;98597
60;64;16;0;66;6651;32;Heßles;5,71;387;193;194;;98597
60;64;16;0;66;6651;59;Rosa;9,42;798;408;390;;98590
60;64;16;0;66;6651;61;Roßdorf;17,28;719;368;351;;98590
40;44;16;0;67;;;Gotha;;;;;;
60;63;16;0;67;0;29;Gotha, Stadt;69,52; 46 896; 22 819; 24 077;;99867
60;64;16;0;67;0;64;Tabarz/Thür. Wald;21,14; 4 235; 2 082; 2 153;;99891
60;63;16;0;67;0;65;Tambach-Dietharz/Thür. Wald, Stadt;41,54; 4 352; 2 137; 2 215;;99897
60;63;16;0;67;0;72;Waltershausen, Stadt;30,79; 11 185; 5 458; 5 727;;99880
60;64;16;0;67;0;83;Leinatal;35,97; 3 922; 2 003; 1 919;;99894
60;64;16;0;67;0;84;Emsetal;29,87; 3 077; 1 529; 1 548;;99891
50;54;16;0;67;6701;;Apfelstädtaue;;;;;;
60;64;16;0;67;6701;13;Emleben;10,98;805;405;400;;99869
60;64;16;0;67;6701;25;Georgenthal/Thür. Wald;28,8; 2 711; 1 347; 1 364;;99887
60;64;16;0;67;6701;36;Herrenhof;4,4;821;407;414;;99887
60;64;16;0;67;6701;39;Hohenkirchen;6,8;761;390;371;;99887
60;64;16;0;67;6701;54;Petriroda;3,15;348;172;176;;99887
50;54;16;0;67;6703;;Hörsel;;;;;;
60;64;16;0;67;6703;2;Aspach;5,88;462;242;220;;99880
60;64;16;0;67;6703;12;Ebenheim;6,45;256;121;135;;99869
60;64;16;0;67;6703;23;Fröttstädt;3,99;408;202;206;;99880
60;64;16;0;67;6703;38;Hörselgau;11,53; 1 287;638;649;;99880
60;64;16;0;67;6703;42;Laucha;6,65;536;268;268;;99880
60;64;16;0;67;6703;45;Mechterstädt;12,42; 1 127;572;555;;99880
60;64;16;0;67;6703;46;Metebach;5,63;188;95;93;;99880
60;64;16;0;67;6703;66;Teutleben;7,82;391;202;189;;99880
60;64;16;0;67;6703;69;Trügleben;6,07;369;186;183;;99880
60;64;16;0;67;6703;77;Weingarten;4,02;180;94;86;;99869
50;54;16;0;67;6705;;Drei Gleichen;;;;;;
60;64;16;0;67;6705;31;Grabsleben;13,83; 1 066;516;550;;99869
60;64;16;0;67;6705;48;Mühlberg;22,48; 1 328;701;627;;99869
60;64;16;0;67;6705;62;Seebergen;8,88; 1 314;646;668;;99869
60;64;16;0;67;6705;73;Wandersleben;12,63; 1 713;844;869;;99869
50;54;16;0;67;6706;;Mittleres Nessetal;;;;;;
60;64;16;0;67;6706;3;Ballstädt;11,86;721;353;368;;99869
60;64;16;0;67;6706;5;Brüheim;7,45;521;269;252;;99869
60;64;16;0;67;6706;6;Bufleben;13,17; 1 083;533;550;;99869
60;64;16;0;67;6706;21;Friedrichswerth;4,9;577;299;278;;99869
60;64;16;0;67;6706;27;Goldbach;12,15; 1 800;896;904;;99869
60;64;16;0;67;6706;35;Haina;6,73;510;257;253;;99869
60;64;16;0;67;6706;37;Hochheim;7,68;508;261;247;;99869
60;64;16;0;67;6706;56;Remstädt;6,48;964;499;465;;99869
60;64;16;0;67;6706;63;Sonneborn;16,48; 1 298;637;661;;99869
60;64;16;0;67;6706;74;Wangenheim;9,99;715;340;375;;99869
60;64;16;0;67;6706;75;Warza;6,49;753;374;379;;99869
60;64;16;0;67;6706;78;Westhausen;4,68;550;277;273;;99869
50;54;16;0;67;6707;;Nesseaue;;;;;;
60;64;16;0;67;6707;4;Bienstädt;8,17;776;416;360;;99100
60;64;16;0;67;6707;16;Eschenbergen;12,66;758;372;386;;99869
60;64;16;0;67;6707;22;Friemar;9,37; 1 181;611;570;;99869
60;64;16;0;67;6707;47;Molschleben;15,24; 1 153;583;570;;99869
60;64;16;0;67;6707;52;Nottleben;8,5;447;224;223;;99192
60;64;16;0;67;6707;55;Pferdingsleben;6,61;416;211;205;;99869
60;64;16;0;67;6707;68;Tröchtelborn;5,67;337;168;169;;99869
60;64;16;0;67;6707;71;Tüttleben;7,26;768;369;399;;99869
60;64;16;0;67;6707;82;Zimmernsupra;7,41;389;189;200;;99100
50;54;16;0;67;6709;;Nesse-Apfelstädt-Gemeinden;;;;;;
60;64;16;0;67;6709;1;Apfelstädt;12,16; 1 439;720;719;;99192
60;64;16;0;67;6709;24;Gamstädt;11,3;754;370;384;;99192
60;64;16;0;67;6709;41;Ingersleben;9,36; 1 059;547;512;;99192
60;64;16;0;67;6709;51;Neudietendorf;6,66; 3 058; 1 523; 1 535;;99192
50;54;16;0;67;6711;;Reinhardsbrunn;;;;;;
60;64;16;0;67;6711;15;Ernstroda;10,88; 1 034;540;494;;99894
60;64;16;0;67;6711;17;Finsterbergen;7,57; 1 440;720;720;;99898
60;63;16;0;67;6711;19;Friedrichroda, Stadt;18,46; 5 307; 2 468; 2 839;;99894
50;54;16;0;67;6712;;Fahner Höhe;;;;;;
60;64;16;0;67;6712;9;Dachwig;12,65; 1 645;817;828;;99100
60;64;16;0;67;6712;11;Döllstädt;13,37; 1 236;601;635;;99100
60;64;16;0;67;6712;26;Gierstädt;10,62;942;455;487;;99100
60;64;16;0;67;6712;33;Großfahner;11,41;899;433;466;;99100
60;64;16;0;67;6712;67;Tonna;30,45; 2 907; 1 546; 1 361;;99958
50;58;16;0;67;6750;;Ohrdruf, Stadt;;;;;;
60;64;16;0;67;6750;8;Crawinkel;25,27; 1 631;817;814;;99330
60;64;16;0;67;6750;32;Gräfenhain;19,39; 1 482;743;739;;99887
60;64;16;0;67;6750;44;Luisenthal;30,59; 1 425;713;712;;99885
60;63;16;0;67;6750;53;Ohrdruf, Stadt;39,75; 6 024; 2 974; 3 050;;99885
60;64;16;0;67;6750;81;Wölfis;29,36; 1 655;808;847;;99885
50;58;16;0;67;6751;;Günthersleben-Wechmar;;;;;;
60;64;16;0;67;6751;59;Schwabhausen;9,37;714;360;354;;99869
60;64;16;0;67;6751;85;Günthersleben-Wechmar;26,8; 3 131; 1 540; 1 591;;99869
40;44;16;0;68;;;Sömmerda;;;;;;
60;63;16;0;68;0;42;Rastenberg, Stadt;35,42; 2 864; 1 445; 1 419;;99636
60;63;16;0;68;0;51;Sömmerda, Stadt;80,7; 20 770; 10 152; 10 618;;99610
60;63;16;0;68;0;58;Weißensee, Stadt;46,55; 3 674; 1 828; 1 846;;99631
50;54;16;0;68;6801;;Buttstädt;;;;;;
60;63;16;0;68;6801;6;Buttstädt, Stadt;18,31; 2 655; 1 280; 1 375;;99628
60;64;16;0;68;6801;8;Ellersleben;6,47;303;154;149;;99628
60;64;16;0;68;6801;11;Eßleben-Teutleben;7,65;366;173;193;;99628
60;64;16;0;68;6801;16;Großbrembach;16,25;816;419;397;;99610
60;64;16;0;68;6801;23;Guthmannshausen;10,04;890;461;429;;99628
60;64;16;0;68;6801;24;Hardisleben;9,42;631;321;310;;99628
60;64;16;0;68;6801;31;Kleinbrembach;8,13;331;171;160;;99610
60;64;16;0;68;6801;35;Mannstedt;7,36;394;205;189;;99628
60;64;16;0;68;6801;38;Olbersleben;13,15;794;397;397;;99628
60;64;16;0;68;6801;46;Rudersdorf;7,76;376;184;192;;99628
50;54;16;0;68;6802;;Gera-Aue;;;;;;
60;64;16;0;68;6802;2;Andisleben;6,81;622;327;295;;99189
60;63;16;0;68;6802;14;Gebesee, Stadt;24,04; 2 319; 1 179; 1 140;;99189
60;64;16;0;68;6802;45;Ringleben;6,51;566;290;276;;99189
60;64;16;0;68;6802;57;Walschleben;16,79; 1 856;933;923;;99189
50;54;16;0;68;6805;;Kindelbrück;;;;;;
60;64;16;0;68;6805;4;Bilzingsleben;16,79;791;403;388;;6578
60;64;16;0;68;6805;5;Büchel;6,56;257;126;131;;99638
60;64;16;0;68;6805;12;Frömmstedt;12;585;288;297;;99638
60;64;16;0;68;6805;15;Griefstedt;5,06;309;151;158;;99638
60;64;16;0;68;6805;22;Günstedt;12,58;810;396;414;;99631
60;64;16;0;68;6805;27;Herrnschwende;8,57;321;157;164;;99631
60;64;16;0;68;6805;28;Kannawurf;15,42;951;491;460;;6578
60;63;16;0;68;6805;29;Kindelbrück, Stadt;13,29; 1 918;964;954;;99638
60;64;16;0;68;6805;43;Riethgen;6,77;275;133;142;;99638
50;54;16;0;68;6806;;Kölleda;;;;;;
60;64;16;0;68;6806;3;Beichlingen;19,07;594;287;307;;99625
60;64;16;0;68;6806;18;Großmonra;38,93;997;496;501;;99625
60;64;16;0;68;6806;19;Großneuhausen;11,87;779;384;395;;99625
60;64;16;0;68;6806;33;Kleinneuhausen;8,46;447;241;206;;99625
60;63;16;0;68;6806;34;Kölleda, Stadt;31,28; 5 767; 2 832; 2 935;;99625
60;64;16;0;68;6806;41;Ostramondra;18,39;574;278;296;;99636
60;64;16;0;68;6806;47;Schillingstedt;6,46;278;140;138;;99625
50;54;16;0;68;6809;;Straußfurt;;;;;;
60;64;16;0;68;6809;13;Gangloffsömmern;14,58; 1 148;592;556;;99634
60;64;16;0;68;6809;25;Haßleben;14,34; 1 076;542;534;;99189
60;64;16;0;68;6809;26;Henschleben;7;359;178;181;;99634
60;64;16;0;68;6809;44;Riethnordhausen;12,39; 1 073;545;528;;99195
60;64;16;0;68;6809;49;Schwerstedt;12,62;674;340;334;;99634
60;64;16;0;68;6809;53;Straußfurt;14,84; 1 894;954;940;;99634
60;64;16;0;68;6809;59;Werningshausen;12,78;737;364;373;;99634
60;64;16;0;68;6809;62;Wundersleben;6,87;746;369;377;;99610
50;54;16;0;68;6810;;Gramme-Aue;;;;;;
60;64;16;0;68;6810;1;Alperstedt;8,88;727;347;380;;99195
60;64;16;0;68;6810;17;Großmölsen;4,99;268;133;135;;99198
60;64;16;0;68;6810;21;Großrudestedt;23,87; 2 059; 1 047; 1 012;;99195
60;64;16;0;68;6810;32;Kleinmölsen;4,3;366;196;170;;99198
60;64;16;0;68;6810;37;Nöda;6,4;841;428;413;;99195
60;64;16;0;68;6810;39;Ollendorf;9,15;455;222;233;;99198
60;64;16;0;68;6810;55;Udestedt;16,3;810;425;385;;99198
50;54;16;0;68;6811;;An der Marke;;;;;;
60;64;16;0;68;6811;7;Eckstedt;6,5;609;304;305;;99195
60;64;16;0;68;6811;36;Markvippach;9,18;566;275;291;;99195
60;64;16;0;68;6811;48;Schloßvippach;20,92; 1 475;732;743;;99195
60;64;16;0;68;6811;52;Sprötau;8,02;835;443;392;;99610
60;64;16;0;68;6811;56;Vogelsberg;12,84;749;381;368;;99610
50;58;16;0;68;6850;;Elxleben;;;;;;
60;64;16;0;68;6850;9;Elxleben;12,13; 2 373; 1 169; 1 204;;99189
60;64;16;0;68;6850;61;Witterda;12,47; 1 145;566;579;;99189
40;44;16;0;69;;;Hildburghausen;;;;;;
60;64;16;0;69;0;14;Gleichamberg;46,83; 3 029; 1 503; 1 526;;98646
60;63;16;0;69;0;24;Hildburghausen, Stadt;72,94; 12 296; 6 056; 6 240;;98646
60;64;16;0;69;0;39;Sachsenbrunn;33,85; 2 304; 1 136; 1 168;;98678
60;64;16;0;69;0;42;Schleusegrund;58,88; 3 346; 1 635; 1 711;;98667
60;63;16;0;69;0;43;Schleusingen, Stadt;36,81; 5 769; 2 846; 2 923;;98553
60;64;16;0;69;0;48;St.Kilian;54,87; 3 189; 1 585; 1 604;;98553
60;64;16;0;69;0;49;Straufhain;57,41; 2 998; 1 501; 1 497;;98646
60;63;16;0;69;0;51;Themar, Stadt;20,19; 3 104; 1 531; 1 573;;98660
60;64;16;0;69;0;53;Veilsdorf;30,91; 3 173; 1 563; 1 610;;98669
60;64;16;0;69;0;59;Nahetal-Waldau;32,97; 3 393; 1 690; 1 703;;98553
60;64;16;0;69;0;61;Masserberg;36,08; 2 843; 1 382; 1 461;;98666
50;54;16;0;69;6902;;Feldstein;;;;;;
60;64;16;0;69;6902;1;Ahlstädt;2,32;143;71;72;;98553
60;64;16;0;69;6902;3;Beinerstadt;6,71;389;187;202;;98660
60;64;16;0;69;6902;4;Bischofrod;5,42;196;93;103;;98553
60;64;16;0;69;6902;8;Dingsleben;8,44;277;145;132;;98646
60;64;16;0;69;6902;9;Ehrenberg;2,08;211;109;102;;98660
60;64;16;0;69;6902;11;Eichenberg;4,51;193;95;98;;98553
60;64;16;0;69;6902;16;Grimmelshausen;4,21;199;96;103;;98660
60;64;16;0;69;6902;17;Grub;4,49;199;90;109;;98530
60;64;16;0;69;6902;21;Henfstädt;8,1;388;193;195;;98660
60;64;16;0;69;6902;25;Kloster Veßra;19,75;359;189;170;;98660
60;64;16;0;69;6902;26;Lengfeld;6,64;461;232;229;;98660
60;64;16;0;69;6902;28;Marisfeld;11,51;440;236;204;;98530
60;64;16;0;69;6902;35;Oberstadt;13,41;411;202;209;;98530
60;64;16;0;69;6902;37;Reurieth;16,22;968;499;469;;98646
60;64;16;0;69;6902;44;Schmeheim;4,73;348;172;176;;98530
60;64;16;0;69;6902;47;St.Bernhard;7,36;282;139;143;;98660
50;54;16;0;69;6903;;Gleichberge;;;;;;
60;64;16;0;69;6903;18;Haina;19,71; 1 070;525;545;;98631
60;64;16;0;69;6903;31;Mendhausen;9,96;342;168;174;;98631
60;64;16;0;69;6903;32;Milz;17,62; 1 036;484;552;;98631
60;63;16;0;69;6903;38;Römhild, Stadt;20,34; 1 951;951; 1 000;;98631
60;64;16;0;69;6903;55;Westenfeld;8;393;204;189;;98631
50;54;16;0;69;6904;;Heldburger Unterland;;;;;;
60;63;16;0;69;6904;2;Bad Colberg-Heldburg, Stadt;53,38; 2 244; 1 153; 1 091;;98663
60;64;16;0;69;6904;15;Gompertshausen;14,78;586;314;272;;98663
60;64;16;0;69;6904;19;Hellingen;44,56; 1 119;575;544;;98663
60;64;16;0;69;6904;41;Schlechtsart;4,57;168;87;81;;98663
60;64;16;0;69;6904;46;Schweickershausen;9,75;166;73;93;;98663
60;63;16;0;69;6904;52;Ummerstadt, Stadt;15,7;533;284;249;;98663
60;64;16;0;69;6904;56;Westhausen;15,43;593;299;294;;98663
50;58;16;0;69;6950;;Eisfeld, Stadt;;;;;;
60;64;16;0;69;6950;5;Bockstadt;5,8;309;163;146;;98673
60;63;16;0;69;6950;12;Eisfeld, Stadt;46,97; 5 750; 2 878; 2 872;;98673
50;58;16;0;69;6951;;Auengrund;;;;;;
60;64;16;0;69;6951;6;Brünn/Thür.;6,1;466;243;223;;98673
60;64;16;0;69;6951;58;Auengrund;37,07; 3 388; 1 710; 1 678;;98673
40;44;16;0;70;;;Ilm-Kreis;;;;;;
60;64;16;0;70;0;28;Ichtershausen;20,35; 3 938; 2 001; 1 937;;99334
60;63;16;0;70;0;29;Ilmenau, Stadt;62,64; 26 737; 13 593; 13 144;;98693
60;63;16;0;70;0;32;Langewiesen, Stadt;27,5; 3 689; 1 858; 1 831;;98704
60;63;16;0;70;0;48;Stadtilm, Stadt;17,27; 5 092; 2 471; 2 621;;99326
60;64;16;0;70;0;55;Wolfsberg;28,63; 3 293; 1 659; 1 634;;98704
60;64;16;0;70;0;56;Ilmtal;102,7; 4 107; 2 053; 2 054;;99326
50;54;16;0;70;7002;;Geratal;;;;;;
60;64;16;0;70;7002;3;Angelroda;4,94;436;228;208;;99338
60;64;16;0;70;7002;11;Elgersburg;9,49; 1 230;598;632;;98716
60;64;16;0;70;7002;19;Geraberg;15,1; 2 580; 1 288; 1 292;;98716
60;64;16;0;70;7002;34;Martinroda;8,27;914;444;470;;98693
60;64;16;0;70;7002;37;Neusiß;4,49;252;126;126;;99338
50;54;16;0;70;7003;;Großbreitenbach;;;;;;
60;64;16;0;70;7003;2;Altenfeld;17,02; 1 103;532;571;;98701
60;64;16;0;70;7003;5;Böhlen;6,16;686;319;367;;98701
60;64;16;0;70;7003;16;Friedersdorf;3,11;230;121;109;;98701
60;64;16;0;70;7003;22;Gillersdorf;3,84;326;165;161;;98701
60;63;16;0;70;7003;25;Großbreitenbach, Stadt;19,62; 2 895; 1 412; 1 483;;98701
60;64;16;0;70;7003;52;Wildenspring;4,44;242;126;116;;98701
50;54;16;0;70;7006;;Langer Berg;;;;;;
60;63;16;0;70;7006;18;Gehren, Stadt;29,99; 3 641; 1 787; 1 854;;98708
60;64;16;0;70;7006;27;Herschdorf;9,54; 1 004;496;508;;98701
60;64;16;0;70;7006;35;Möhrenbach;13,86;739;373;366;;98708
60;64;16;0;70;7006;38;Neustadt am Rennsteig;17,03; 1 135;571;564;;98701
60;64;16;0;70;7006;42;Pennewitz;5,48;595;300;295;;98708
50;54;16;0;70;7007;;Oberes Geratal;;;;;;
60;64;16;0;70;7007;14;Frankenhain;12,27;858;417;441;;99330
60;64;16;0;70;7007;17;Gehlberg;20,44;778;376;402;;98559
60;64;16;0;70;7007;21;Geschwenda;5,88; 2 239; 1 078; 1 161;;98716
60;64;16;0;70;7007;23;Gossel;13,52;525;262;263;;99338
60;64;16;0;70;7007;24;Gräfenroda;23,32; 3 537; 1 689; 1 848;;99330
60;64;16;0;70;7007;33;Liebenstein;12,24;412;204;208;;99330
60;63;16;0;70;7007;43;Plaue, Stadt;18,19; 1 958;966;992;;99338
50;54;16;0;70;7008;;Rennsteig;;;;;;
60;64;16;0;70;7008;15;Frauenwald;19,11; 1 105;545;560;;98711
60;64;16;0;70;7008;46;Schmiedefeld am Rennsteig;18,43; 1 918;932;986;;98711
60;64;16;0;70;7008;49;Stützerbach;11,37; 1 627;768;859;;98714
50;54;16;0;70;7009;;Riechheimer Berg;;;;;;
60;64;16;0;70;7009;1;Alkersleben;6,98;341;169;172;;99310
60;64;16;0;70;7009;6;Bösleben-Wüllersleben;16,1;666;329;337;;99310
60;64;16;0;70;7009;8;Dornheim;7,87;575;289;286;;99310
60;64;16;0;70;7009;12;Elleben;17,01;967;474;493;;99334
60;64;16;0;70;7009;13;Elxleben;9,43;608;313;295;;99334
60;64;16;0;70;7009;31;Kirchheim;21,22; 1 231;635;596;;99334
60;64;16;0;70;7009;41;Osthausen-Wülfershausen;14,75;553;276;277;;99310
60;64;16;0;70;7009;44;Rockhausen;4;272;132;140;;99102
60;64;16;0;70;7009;54;Witzleben;22,6;716;350;366;;99310
50;58;16;0;70;7050;;Arnstadt, Stadt;;;;;;
60;63;16;0;70;7050;4;Arnstadt, Stadt;55,29; 25 722; 12 418; 13 304;;99310
60;64;16;0;70;7050;51;Wachsenburggemeinde;31,99; 2 601; 1 327; 1 274;;99310
60;64;16;0;70;7050;53;Wipfratal;49,8; 2 941; 1 509; 1 432;;99310
40;44;16;0;71;;;Weimarer Land;;;;;;
60;63;16;0;71;0;1;Apolda, Stadt;46,15; 24 500; 11 832; 12 668;;99510
60;63;16;0;71;0;3;Bad Berka, Stadt;51,59; 7 702; 3 721; 3 981;;99438
60;63;16;0;71;0;8;Blankenhain, Stadt;113,53; 6 840; 3 372; 3 468;;99444
60;64;16;0;71;0;99;Saaleplatte;42,81; 3 081; 1 586; 1 495;;99510
50;54;16;0;71;7102;;Berlstedt;;;;;;
60;64;16;0;71;7102;5;Ballstedt;3,34;329;163;166;;99439
60;64;16;0;71;7102;7;Berlstedt;13,39; 1 723;851;872;;99439
60;64;16;0;71;7102;17;Ettersburg;2,92;586;276;310;;99439
60;64;16;0;71;7102;35;Hottelstedt;5,55;215;106;109;;99439
60;64;16;0;71;7102;47;Krautheim;10,23;494;259;235;;99439
60;63;16;0;71;7102;61;Neumark, Stadt;8,64;500;245;255;;99439
60;64;16;0;71;7102;76;Ramsla;4,04;330;172;158;;99439
60;64;16;0;71;7102;85;Schwerstedt;6,8;367;189;178;;99439
60;64;16;0;71;7102;92;Vippachedelhausen;10,31;640;317;323;;99439
50;54;16;0;71;7103;;Buttelstedt;;;;;;
60;63;16;0;71;7103;11;Buttelstedt, Stadt;18,82; 1 405;729;676;;99439
60;64;16;0;71;7103;23;Großobringen;7,62;858;447;411;;99439
60;64;16;0;71;7103;28;Heichelheim;3,53;313;166;147;;99439
60;64;16;0;71;7103;39;Kleinobringen;3,11;294;146;148;;99439
60;64;16;0;71;7103;51;Leutenthal;5,5;262;128;134;;99439
60;64;16;0;71;7103;81;Rohrbach;3,47;213;109;104;;99439
60;64;16;0;71;7103;82;Sachsenhausen;4,85;386;192;194;;99439
60;64;16;0;71;7103;97;Wohlsborn;4,03;515;261;254;;99439
50;54;16;0;71;7104;;Ilmtal-Weinstraße;;;;;;
60;64;16;0;71;7104;48;Kromsdorf;10,72; 1 586;817;769;;99441
60;64;16;0;71;7104;52;Liebstedt;8,87;465;229;236;;99510
60;64;16;0;71;7104;54;Mattstedt;4,92;521;247;274;;99510
60;64;16;0;71;7104;62;Niederreißen;3,28;239;113;126;;99510
60;64;16;0;71;7104;63;Niederroßla;5,84; 1 220;599;621;;99510
60;64;16;0;71;7104;66;Nirmsdorf;2,72;89;40;49;;99510
60;64;16;0;71;7104;68;Oberreißen;4,98;189;98;91;;99510
60;64;16;0;71;7104;72;Oßmannstedt;16,5; 1 320;658;662;;99510
60;64;16;0;71;7104;74;Pfiffelbach;11,03;638;319;319;;99510
60;64;16;0;71;7104;96;Willerstedt;6,71;288;159;129;;99510
50;54;16;0;71;7107;;Kranichfeld;;;;;;
60;64;16;0;71;7107;32;Hohenfelden;8,43;386;176;210;;99448
60;64;16;0;71;7107;43;Klettbach;15,23; 1 351;668;683;;99102
60;63;16;0;71;7107;46;Kranichfeld, Stadt;23,08; 3 717; 1 897; 1 820;;99448
60;64;16;0;71;7107;59;Nauendorf;2,38;309;152;157;;99448
60;64;16;0;71;7107;79;Rittersdorf;8,76;269;137;132;;99448
60;64;16;0;71;7107;87;Tonndorf;10,12;635;326;309;;99438
50;54;16;0;71;7108;;Mellingen;;;;;;
60;64;16;0;71;7108;9;Buchfart;7,2;182;98;84;;99438
60;64;16;0;71;7108;13;Döbritschen;8,33;237;125;112;;99441
60;64;16;0;71;7108;19;Frankendorf;2,68;187;92;95;;99441
60;64;16;0;71;7108;25;Großschwabhausen;8,03;846;435;411;;99441
60;64;16;0;71;7108;27;Hammerstedt;3,94;171;90;81;;99441
60;64;16;0;71;7108;31;Hetschburg;2,71;251;131;120;;99438
60;64;16;0;71;7108;33;Hohlstedt;4,13;241;122;119;;99441
60;64;16;0;71;7108;37;Kapellendorf;5,36;467;226;241;;99510
60;64;16;0;71;7108;38;Kiliansroda;3,99;233;122;111;;99441
60;64;16;0;71;7108;42;Kleinschwabhausen;3,85;268;138;130;;99441
60;64;16;0;71;7108;49;Lehnstedt;6,45;338;165;173;;99441
60;63;16;0;71;7108;53;Magdala, Stadt;20,52; 2 018;995; 1 023;;99441
60;64;16;0;71;7108;55;Mechelroda;4,36;262;137;125;;99441
60;64;16;0;71;7108;56;Mellingen;14,41; 1 241;609;632;;99441
60;64;16;0;71;7108;71;Oettern;3,61;154;81;73;;99438
60;64;16;0;71;7108;89;Umpferstedt;7,39;630;331;299;;99441
60;64;16;0;71;7108;93;Vollersroda;2,58;227;119;108;;99438
