Gemeinden in Deutschland nach Fläche und Bevölkerung am 31.12.1980;;;;;;;;;;;;
;;;;;;;;;;;;
Satz-art;;Gemeindeschlüssel;;;;;Gemeindename;Fläche km2  ;Bevölkerung;;;
;;Land;RB;Kreis;;Gem;;;insgesamt;männlich;weiblich;je km2
;;Gebietsstand am 31.12.1980;;;;;;am 31.12.1980 (Jahr);;;;
;;;;;;;;;;;;
60;;5;7;74;;20;Delbrück, Stadt;156,97; 21 417; 10 797; 10 620;136
60;;5;7;74;;24;Hövelhof;70,64; 12 133; 6 177; 5 956;172
60;;5;7;74;;28;Lichtenau, Stadt;192; 8 592; 4 339; 4 253;45
60;;5;7;74;;32;Paderborn, Stadt;179,34; 110 155; 52 242; 57 913;614
60;;5;7;74;;36;Salzkotten, Stadt;109,42; 18 216; 8 713; 9 503;166
60;;5;7;74;;40;Wünnenberg, Stadt;160,94; 9 598; 4 819; 4 779;60
20;;5;9;;;;Reg.-Bez. Arnsberg;;;;;
40;;5;9;11;;;Bochum, Stadt;;;;;
60;;5;9;11;;0;Bochum, Stadt;145,36; 400 757; 189 682; 211 075;2 757
40;;5;9;13;;;Dortmund, Stadt;;;;;
60;;5;9;13;;0;Dortmund, Stadt;280,17; 608 297; 287 901; 320 396;2 171
40;;5;9;14;;;Hagen, Stadt;;;;;
60;;5;9;14;;0;Hagen, Stadt;160,34; 218 927; 103 202; 115 725;1 365
40;;5;9;15;;;Hamm, Stadt;;;;;
60;;5;9;15;;0;Hamm, Stadt;226,02; 171 869; 82 344; 89 525;760
40;;5;9;16;;;Herne, Stadt;;;;;
60;;5;9;16;;0;Herne, Stadt;51,38; 182 542; 86 034; 96 508;3 553
40;;5;9;54;;;Ennepe-Ruhr-Kreis;;;;;
60;;5;9;54;;4;Breckerfeld, Stadt;58,65; 7 179; 3 546; 3 633;122
60;;5;9;54;;8;Ennepetal, Stadt;57,36; 35 729; 17 464; 18 265;623
60;;5;9;54;;12;Gevelsberg, Stadt;26,26; 31 485; 14 832; 16 653;1 199
60;;5;9;54;;16;Hattingen, Stadt;71,36; 57 373; 27 376; 29 997;804
60;;5;9;54;;20;Herdecke, Stadt;22,35; 24 009; 11 402; 12 607;1 074
60;;5;9;54;;24;Schwelm, Stadt;20,49; 31 108; 14 673; 16 435;1 518
60;;5;9;54;;28;Sprockhövel, Stadt;47,76; 24 356; 11 581; 12 775;510
60;;5;9;54;;32;Wetter (Ruhr), Stadt;31,44; 29 840; 14 158; 15 682;949
60;;5;9;54;;36;Witten, Stadt;72,36; 105 876; 49 893; 55 983;1 463
40;;5;9;58;;;Hochsauerlandkreis;;;;;
60;;5;9;58;;4;Arnsberg, Stadt;193,39; 78 056; 37 207; 40 849;404
60;;5;9;58;;8;Bestwig;69,25; 11 879; 5 691; 6 188;172
60;;5;9;58;;12;Brilon, Stadt;228,97; 24 533; 11 790; 12 743;107
60;;5;9;58;;16;Eslohe (Sauerland);115,31; 8 198; 4 099; 4 099;71
60;;5;9;58;;20;Hallenberg, Stadt;65,36; 4 669; 2 314; 2 355;71
60;;5;9;58;;24;Marsberg, Stadt;182; 22 072; 10 879; 11 193;121
60;;5;9;58;;28;Medebach, Stadt;126,05; 7 150; 3 498; 3 652;57
60;;5;9;58;;32;Meschede, Stadt;215,1; 31 350; 15 000; 16 350;146
60;;5;9;58;;36;Olsberg, Stadt;117,79; 14 200; 6 936; 7 264;121
60;;5;9;58;;40;Schmallenberg, Stadt;302,24; 25 017; 12 046; 12 971;83
60;;5;9;58;;44;Sundern (Sauerland), Stadt;194,04; 25 689; 12 593; 13 096;132
60;;5;9;58;;48;Winterberg, Stadt;147,83; 15 166; 7 163; 8 003;103
40;;5;9;62;;;Märkischer Kreis;;;;;
60;;5;9;62;;4;Altena, Stadt;44,3; 24 571; 11 460; 13 111;555
60;;5;9;62;;8;Balve, Stadt;74,75; 10 766; 5 361; 5 405;144
60;;5;9;62;;12;Halver, Stadt;77,39; 15 341; 7 378; 7 963;198
60;;5;9;62;;16;Hemer, Stadt;67,55; 32 745; 15 969; 16 776;485
60;;5;9;62;;20;Herscheid;58,9; 6 659; 3 243; 3 416;113
60;;5;9;62;;24;Iserlohn, Stadt;125,55; 93 823; 43 421; 50 402;747
60;;5;9;62;;28;Kierspe, Stadt;71,59; 14 443; 7 032; 7 411;202
60;;5;9;62;;32;Lüdenscheid, Stadt;86,69; 74 578; 34 781; 39 797;860
60;;5;9;62;;36;Meinerzhagen, Stadt;115,78; 19 042; 9 436; 9 606;164
60;;5;9;62;;40;Menden (Sauerland), Stadt;86,07; 53 337; 25 652; 27 685;620
60;;5;9;62;;44;Nachrodt-Wiblingwerde;29,01; 6 835; 3 315; 3 520;236
60;;5;9;62;;48;Neuenrade, Stadt;54,12; 11 143; 5 541; 5 602;206
60;;5;9;62;;52;Plettenberg, Stadt;96,22; 29 046; 14 387; 14 659;302
60;;5;9;62;;56;Schalksmühle;38,23; 11 299; 5 473; 5 826;296
60;;5;9;62;;60;Werdohl, Stadt;33,37; 21 666; 10 552; 11 114;649
40;;5;9;66;;;Olpe;;;;;
60;;5;9;66;;4;Attendorn, Stadt;97,15; 21 511; 10 742; 10 769;221
60;;5;9;66;;8;Drolshagen, Stadt;67,14; 9 638; 4 725; 4 913;144
60;;5;9;66;;12;Finnentrop;103,92; 16 189; 8 048; 8 141;156
60;;5;9;66;;16;Kirchhundem;147,87; 11 680; 5 866; 5 814;79
60;;5;9;66;;20;Lennestadt, Stadt;134,99; 25 996; 12 644; 13 352;193
60;;5;9;66;;24;Olpe, Stadt;85,66; 22 351; 10 672; 11 679;261
60;;5;9;66;;28;Wenden;72,55; 15 254; 7 712; 7 542;210
40;;5;9;70;;;Siegen;;;;;
60;;5;9;70;;4;Bad Berleburg, Stadt;275,21; 20 196; 9 721; 10 475;73
60;;5;9;70;;8;Burbach;79,66; 13 515; 6 698; 6 817;170
60;;5;9;70;;12;Erndtebrück;70,84; 8 028; 3 865; 4 163;113
60;;5;9;70;;16;Freudenberg, Stadt;54,45; 15 844; 7 527; 8 317;291
60;;5;9;70;;20;Hilchenbach, Stadt;80,85; 15 275; 7 431; 7 844;189
60;;5;9;70;;24;Kreuztal, Stadt;70,92; 30 219; 14 500; 15 719;426
60;;5;9;70;;28;Laasphe, Stadt;135,74; 14 666; 6 929; 7 737;108
60;;5;9;70;;32;Netphen;137,36; 22 453; 11 225; 11 228;163
60;;5;9;70;;36;Neunkirchen;39,59; 14 564; 7 067; 7 497;368
60;;5;9;70;;40;Siegen, Stadt;114,66; 112 320; 53 771; 58 549;980
60;;5;9;70;;44;Wilnsdorf;72,01; 19 126; 9 236; 9 890;266
40;;5;9;74;;;Soest;;;;;
60;;5;9;74;;4;Anröchte;73,77; 8 755; 4 302; 4 453;119
60;;5;9;74;;8;Bad Sassendorf;63,38; 9 673; 4 497; 5 176;153
60;;5;9;74;;12;Ense;51,07; 9 246; 4 754; 4 492;181
60;;5;9;74;;16;Erwitte, Stadt;89,28; 12 838; 6 261; 6 577;144
60;;5;9;74;;20;Geseke, Stadt;97,45; 20 305; 10 535; 9 770;208
60;;5;9;74;;24;Lippetal;126,56; 10 395; 5 210; 5 185;82
60;;5;9;74;;28;Lippstadt, Stadt;113,35; 61 927; 29 510; 32 417;546
60;;5;9;74;;32;Möhnesee;123,36; 9 188; 4 687; 4 501;74
60;;5;9;74;;36;Rüthen, Stadt;158,1; 11 230; 5 624; 5 606;71
60;;5;9;74;;40;Soest, Stadt;85,87; 40 791; 19 308; 21 483;475
60;;5;9;74;;44;Warstein, Stadt;157,9; 28 329; 13 567; 14 762;179
60;;5;9;74;;48;Welver;85,6; 10 309; 4 992; 5 317;120
60;;5;9;74;;52;Werl, Stadt;76,35; 25 808; 12 713; 13 095;338
60;;5;9;74;;56;Wickede (Ruhr);25,2; 11 652; 5 686; 5 966;462
40;;5;9;78;;;Unna;;;;;
60;;5;9;78;;4;Bergkamen, Stadt;44,77; 47 977; 24 057; 23 920;1 072
60;;5;9;78;;8;Bönen;37,99; 18 067; 8 875; 9 192;476
60;;5;9;78;;12;Fröndenberg, Stadt;56,21; 20 627; 10 100; 10 527;367
60;;5;9;78;;16;Holzwickede;22,35; 15 762; 7 584; 8 178;705
60;;5;9;78;;20;Kamen, Stadt;40,93; 44 017; 21 074; 22 943;1 075
60;;5;9;78;;24;Lünen, Stadt;59,04; 85 872; 41 480; 44 392;1 454
60;;5;9;78;;28;Schwerte, Stadt;56,19; 47 810; 23 177; 24 633;851
60;;5;9;78;;32;Selm, Stadt;60,4; 23 762; 12 324; 11 438;393
60;;5;9;78;;36;Unna, Stadt;88,53; 56 416; 27 057; 29 359;637
60;;5;9;78;;40;Werne, Stadt;75,75; 26 656; 12 971; 13 685;352
10;;6;;;;;Hessen;;;;;
20;;6;1;;;;Reg.-Bez. Darmstadt;;;;;
40;;6;1;11;;;Darmstadt, Stadt;;;;;
60;;6;1;11;;0;Darmstadt, Stadt;122,38; 138 201; 66 119; 72 082;1 129
40;;6;1;12;;;Frankfurt Am Main, Stadt;;;;;
60;;6;1;12;;0;Frankfurt Am Main, Stadt;249,01; 629 375; 295 093; 334 282;2 528
40;;6;1;15;;;Offenbach Am Main, Stadt;;;;;
60;;6;1;15;;0;Offenbach Am Main, Stadt;45,24; 110 993; 51 868; 59 125;2 453
40;;6;1;16;;;Wiesbaden, Landeshauptstadt;;;;;
60;;6;1;16;;0;Wiesbaden, Landeshauptstadt;204,02; 274 464; 127 620; 146 844;1 345
40;;6;1;71;;;Bergstraße;;;;;
60;;6;1;71;;1;Abtsteinach;11,03; 2 151; 1 065; 1 086;195
60;;6;1;71;;2;Bensheim, Stadt;57,86; 32 964; 15 513; 17 451;570
60;;6;1;71;;3;Biblis;40,43; 7 973; 3 969; 4 004;197
60;;6;1;71;;4;Birkenau;24,57; 10 038; 4 936; 5 102;409
60;;6;1;71;;5;Bürstadt, Stadt;34,47; 14 196; 6 921; 7 275;412
60;;6;1;71;;6;Einhausen;26,67; 4 768; 2 416; 2 352;179
60;;6;1;71;;7;Fürth;38,41; 9 392; 4 579; 4 813;245
60;;6;1;71;;8;Gorxheimertal;10,46; 3 860; 1 894; 1 966;369
60;;6;1;71;;9;Grasellenbach;22,87; 3 010; 1 464; 1 546;132
60;;6;1;71;;10;Gross-Rohrheim;19,56; 3 472; 1 691; 1 781;178
60;;6;1;71;;11;Heppenheim (Bergstrasse), Kreisstadt;52,12; 23 786; 11 395; 12 391;456
60;;6;1;71;;12;Hirschhorn (Neckar), Stadt;30,85; 4 017; 1 923; 2 094;130
60;;6;1;71;;13;Lampertheim, Stadt;71,99; 31 449; 15 237; 16 212;437
60;;6;1;71;;14;Lautertal (Odenwald);30,76; 6 927; 3 416; 3 511;225
60;;6;1;71;;15;Lindenfels, Stadt;21,09; 4 772; 2 266; 2 506;226
60;;6;1;71;;16;Lorsch, Stadt;25,23; 10 744; 5 256; 5 488;426
60;;6;1;71;;17;Mörlenbach;27,2; 8 279; 4 100; 4 179;304
60;;6;1;71;;18;Neckarsteinach, Stadt;22,06; 3 849; 1 851; 1 998;174
60;;6;1;71;;19;Rimbach;23,15; 8 162; 4 025; 4 137;353
60;;6;1;71;;20;Viernheim, Stadt;48,4; 29 590; 14 314; 15 276;611
60;;6;1;71;;21;Wald-Michelbach;74,35; 10 790; 5 247; 5 543;145
60;;6;1;71;;22;Zwingenberg, Stadt;5,62; 5 065; 2 405; 2 660;901
40;;6;1;72;;;Darmstadt-Dieburg;;;;;
60;;6;1;72;;1;Alsbach-Hähnlein;15,78; 6 424; 3 076; 3 348;407
60;;6;1;72;;2;Babenhausen, Stadt;66,86; 14 065; 6 894; 7 171;210
60;;6;1;72;;3;Bickenbach;9,29; 4 459; 2 160; 2 299;480
60;;6;1;72;;4;Dieburg, Stadt;23,6; 13 128; 6 763; 6 365;556
60;;6;1;72;;5;Eppertshausen;13,08; 5 266; 2 596; 2 670;403
60;;6;1;72;;6;Erzhausen;7,41; 6 143; 3 022; 3 121;829
60;;6;1;72;;7;Fischbachtal;13,27; 2 283; 1 143; 1 140;172
60;;6;1;72;;8;Griesheim, Stadt;21,4; 20 243; 9 701; 10 542;946
60;;6;1;72;;9;Gross-Bieberau, Stadt;18,27; 3 833; 1 878; 1 955;210
60;;6;1;72;;10;Gross-Umstadt, Stadt;86,8; 18 812; 9 092; 9 720;217
60;;6;1;72;;11;Gross-Zimmern;20,77; 10 511; 5 253; 5 258;506
60;;6;1;72;;12;Messel;14,7; 3 451; 1 688; 1 763;235
60;;6;1;72;;13;Modautal;31,79; 4 480; 2 199; 2 281;141
60;;6;1;72;;14;Mühltal;25,33; 12 640; 6 192; 6 448;499
60;;6;1;72;;15;Münster;20,78; 11 034; 5 483; 5 551;531
60;;6;1;72;;16;Ober-Ramstadt, Stadt;41,88; 12 973; 6 386; 6 587;310
60;;6;1;72;;17;Otzberg;41,93; 5 633; 2 754; 2 879;134
60;;6;1;72;;18;Pfungstadt, Stadt;42,53; 23 470; 11 629; 11 841;552
60;;6;1;72;;19;Reinheim, Stadt;27,7; 15 758; 7 811; 7 947;569
60;;6;1;72;;20;Rossdorf;20,6; 10 891; 5 324; 5 567;529
60;;6;1;72;;21;Schaafheim;32,18; 7 578; 3 754; 3 824;235
60;;6;1;72;;22;Seeheim-Jugenheim;27,96; 16 004; 7 737; 8 267;572
60;;6;1;72;;23;Weiterstadt;34,4; 19 068; 9 489; 9 579;554
40;;6;1;73;;;Gross-Gerau;;;;;
60;;6;1;73;;1;Biebesheim Am Rhein;18,68; 6 067; 3 011; 3 056;325
60;;6;1;73;;2;Bischofsheim;9,01; 12 095; 6 009; 6 086;1 342
60;;6;1;73;;3;Büttelborn;30,01; 10 611; 5 218; 5 393;354
60;;6;1;73;;4;Gernsheim, Stadt;40,12; 8 073; 3 913; 4 160;201
60;;6;1;73;;5;Ginsheim-Gustavsburg;13,96; 15 434; 7 656; 7 778;1 106
60;;6;1;73;;6;Gross-Gerau, Stadt;54,45; 21 432; 10 548; 10 884;394
60;;6;1;73;;7;Kelsterbach, Stadt;15,33; 13 800; 6 886; 6 914;900
60;;6;1;73;;8;Nauheim;13,77; 9 465; 4 775; 4 690;687
60;;6;1;73;;9;Raunheim, Stadt;13,02; 11 756; 5 759; 5 997;903
60;;6;1;73;;10;Riedstadt;73,75; 17 700; 9 036; 8 664;240
60;;6;1;73;;11;Rüsselsheim, Stadt;58,35; 60 974; 31 936; 29 038;1 045
60;;6;1;73;;12;Stockstadt Am Rhein;18,71; 4 911; 2 437; 2 474;262
60;;6;1;73;;13;Trebur;50,14; 10 645; 5 256; 5 389;212
60;;6;1;73;;14;Mörfelden-Walldorf, Stadt;44,39; 30 182; 14 809; 15 373;680
40;;6;1;76;;;Hochtaunuskreis;;;;;
60;;6;1;76;;1;Friedrichsdorf, Stadt;30,16; 22 657; 11 086; 11 571;751
60;;6;1;76;;2;Glashütten;27,07; 5 091; 2 526; 2 565;188
60;;6;1;76;;3;Grävenwiesbach;43,16; 3 954; 1 949; 2 005;92
60;;6;1;76;;4;Bad Homburg V. D. Höhe, Stadt;51,15; 51 221; 23 550; 27 671;1 001
60;;6;1;76;;5;Königstein im Taunus, Stadt;25,06; 16 538; 7 757; 8 781;660
60;;6;1;76;;6;Kronberg im Taunus, Stadt;18,62; 17 683; 8 039; 9 644;950
60;;6;1;76;;7;Neu-Anspach;36,14; 8 133; 3 942; 4 191;225
60;;6;1;76;;8;Oberursel (Taunus), Stadt;45,36; 38 979; 18 119; 20 860;859
60;;6;1;76;;9;Schmitten;35,5; 7 534; 3 674; 3 860;212
60;;6;1;76;;10;Steinbach (Taunus), Stadt;4,4; 9 952; 4 776; 5 176;2 262
60;;6;1;76;;11;Usingen, Stadt;55,86; 10 481; 5 085; 5 396;188
60;;6;1;76;;12;Wehrheim;38,38; 7 126; 3 463; 3 663;186
60;;6;1;76;;13;Weilrod;71,21; 5 689; 2 782; 2 907;80
40;;6;1;78;;;Limburg-Weilburg;;;;;
60;;6;1;78;;1;Beselich;31,53; 4 681; 2 262; 2 419;148
60;;6;1;78;;2;Brechen;24,87; 6 170; 2 995; 3 175;248
60;;6;1;78;;3;Camberg, Stadt;54,66; 11 455; 5 518; 5 937;210
60;;6;1;78;;4;Dornburg;33,2; 7 812; 3 694; 4 118;235
60;;6;1;78;;5;Elbtal;11,11; 2 012;983; 1 029;181
60;;6;1;78;;6;Elz;16,87; 6 886; 3 265; 3 621;408
60;;6;1;78;;7;Hadamar, Stadt;40,96; 10 765; 5 260; 5 505;263
60;;6;1;78;;8;Hünfelden;62,7; 8 708; 4 233; 4 475;139
60;;6;1;78;;9;Limburg A. D. Lahn, Kreisstadt;45,14; 28 573; 13 175; 15 398;633
60;;6;1;78;;10;Löhnberg;33,82; 4 327; 2 134; 2 193;128
60;;6;1;78;;11;Mengerskirchen;30,82; 4 544; 2 203; 2 341;147
60;;6;1;78;;12;Merenberg;23,09; 2 495; 1 244; 1 251;108
60;;6;1;78;;13;Runkel, Stadt;43,72; 8 749; 4 190; 4 559;200
60;;6;1;78;;14;Selters (Taunus);40,45; 6 433; 3 184; 3 249;159
60;;6;1;78;;15;Villmar;43,1; 6 484; 3 073; 3 411;150
60;;6;1;78;;16;Waldbrunn (Westerwald);29,74; 5 169; 2 484; 2 685;174
60;;6;1;78;;17;Weilburg, Stadt;57,38; 12 256; 5 880; 6 376;214
60;;6;1;78;;18;Weilmünster;77,09; 9 014; 4 432; 4 582;117
60;;6;1;78;;19;Weinbach;37,66; 4 565; 2 234; 2 331;121
40;;6;1;79;;;Main-Kinzig-Kreis;;;;;
60;;6;1;79;;2;Biebergemünd;78,53; 6 924; 3 365; 3 559;88
60;;6;1;79;;3;Birstein;86,63; 5 709; 2 828; 2 881;66
60;;6;1;79;;4;Brachttal;30,85; 4 629; 2 262; 2 367;150
60;;6;1;79;;5;Bruchköbel, Stadt;29,67; 17 918; 8 728; 9 190;604
60;;6;1;79;;6;Erlensee;18,59; 10 742; 5 119; 5 623;578
60;;6;1;79;;7;Flörsbachtal;52,11; 2 352; 1 132; 1 220;45
60;;6;1;79;;8;Freigericht;33,42; 12 642; 6 179; 6 463;378
60;;6;1;79;;9;Gelnhausen, Barbarossastadt;45,21; 18 526; 8 649; 9 877;410
60;;6;1;79;;10;Grosskrotzenburg;7,44; 6 376; 3 163; 3 213;857
60;;6;1;79;;11;Gründau;67,68; 10 769; 5 321; 5 448;159
60;;6;1;79;;12;Hammersbach;20,15; 3 484; 1 711; 1 773;173
60;;6;1;79;;13;Hanau, Stadt;76,95; 86 402; 41 445; 44 957;1 123
60;;6;1;79;;14;Hasselroth;18,92; 6 875; 3 348; 3 527;363
60;;6;1;79;;15;Jossgrund;50,72; 3 322; 1 688; 1 634;65
60;;6;1;79;;16;Langenselbold;26,25; 10 300; 5 026; 5 274;392
60;;6;1;79;;17;Linsengericht;29,82; 8 098; 3 936; 4 162;272
60;;6;1;79;;18;Maintal, Stadt;32,39; 36 916; 17 958; 18 958;1 140
60;;6;1;79;;19;Neuberg;10,54; 4 877; 2 368; 2 509;463
60;;6;1;79;;20;Nidderau, Stadt;46,78; 14 082; 6 863; 7 219;301
60;;6;1;79;;21;Niederdorfelden;6,55; 3 171; 1 593; 1 578;484
60;;6;1;79;;22;Bad Orb, Stadt;47,78; 8 248; 3 560; 4 688;173
60;;6;1;79;;23;Rodenbach;16,72; 11 360; 5 557; 5 803;679
60;;6;1;79;;24;Ronneburg;14,25; 2 754; 1 351; 1 403;193
60;;6;1;79;;25;Schlüchtern, Stadt;113,24; 13 970; 6 632; 7 338;123
60;;6;1;79;;26;Schöneck;21,48; 10 304; 5 181; 5 123;480
60;;6;1;79;;27;Sinntal;111,87; 9 373; 4 572; 4 801;84
60;;6;1;79;;28;Bad Soden-Salmünster, Stadt;58,61; 11 293; 5 409; 5 884;193
60;;6;1;79;;29;Steinau an der Straße, Stadt;104,83; 10 445; 5 101; 5 344;100
60;;6;1;79;;30;Waechtersbach, Stadt;50,74; 10 385; 5 032; 5 353;205
60;;6;1;79;;200;Gutsbezirk Spessart, Gemfr. Gebiet;89,2;;;0;0
40;;6;1;80;;;Main-Taunus-Kreis;;;;;
60;;6;1;80;;1;Eppstein, Stadt;24,2; 11 929; 5 809; 6 120;493
60;;6;1;80;;2;Eschborn, Stadt;12,14; 17 763; 8 638; 9 125;1 463
60;;6;1;80;;3;Flörsheim Am Main, Stadt;22,96; 16 497; 8 039; 8 458;719
60;;6;1;80;;4;Hattersheim Am Main, Stadt;15,81; 23 670; 11 612; 12 058;1 497
60;;6;1;80;;5;Hochheim Am Main, Stadt;19,43; 15 280; 7 337; 7 943;786
60;;6;1;80;;6;Hofheim Am Taunus, Stadt;57,37; 33 197; 15 967; 17 230;579
60;;6;1;80;;7;Kelkheim (Taunus), Stadt;30,76; 27 089; 13 261; 13 828;881
60;;6;1;80;;8;Kriftel;6,76; 9 260; 4 659; 4 601;1 370
60;;6;1;80;;9;Liederbach;6,2; 6 764; 3 577; 3 187;1 091
60;;6;1;80;;10;Schwalbach Am Taunus, Stadt;6,47; 14 961; 7 215; 7 746;2 312
60;;6;1;80;;11;Bad Soden Am Taunus, Stadt;12,45; 18 589; 8 580; 10 009;1 493
60;;6;1;80;;12;Sulzbach (Taunus);7,85; 6 402; 3 030; 3 372;816
40;;6;1;81;;;Odenwaldkreis;;;;;
60;;6;1;81;;1;Beerfelden, Stadt;71,18; 6 845; 3 229; 3 616;96
60;;6;1;81;;2;Brensbach;23,16; 4 514; 2 169; 2 345;195
60;;6;1;81;;3;Breuberg, Stadt;30,76; 6 616; 3 212; 3 404;215
60;;6;1;81;;4;Brombachtal;20,44; 3 169; 1 552; 1 617;155
60;;6;1;81;;5;Erbach, Kreisstadt;61,54; 10 708; 5 029; 5 679;174
60;;6;1;81;;6;Fränkisch-Crumbach;16,09; 2 665; 1 308; 1 357;166
60;;6;1;81;;7;Hesseneck;29,99;863;438;425;29
60;;6;1;81;;8;Höchst I. Odw.;30,52; 8 382; 4 132; 4 250;275
60;;6;1;81;;9;Bad König, Stadt;46,72; 8 148; 3 868; 4 280;174
60;;6;1;81;;10;Lützelbach;35,46; 5 807; 2 912; 2 895;164
60;;6;1;81;;11;Michelstadt, Stadt;86,97; 14 000; 6 571; 7 429;161
60;;6;1;81;;12;Mossautal;48,5; 2 173; 1 075; 1 098;45
60;;6;1;81;;13;Reichelsheim (Odenwald);58,2; 7 386; 3 632; 3 754;127
60;;6;1;81;;14;Rothenberg;30,47; 2 326; 1 172; 1 154;76
60;;6;1;81;;15;Sensbachtal;33,94; 1 071;536;535;32
40;;6;1;82;;;Offenbach;;;;;
60;;6;1;82;;1;Dietzenbach, Stadt;21,68; 25 248; 12 652; 12 596;1 165
60;;6;1;82;;2;Dreieich, Stadt;53,34; 39 076; 18 778; 20 298;733
60;;6;1;82;;3;Egelsbach;14,81; 8 668; 4 246; 4 422;585
60;;6;1;82;;4;Hainburg;15,94; 13 469; 6 578; 6 891;845
60;;6;1;82;;5;Obertshausen, Stadt;13,56; 20 897; 10 129; 10 768;1 541
60;;6;1;82;;6;Heusenstamm, Stadt;18,5; 17 252; 8 353; 8 899;933
60;;6;1;82;;7;Langen, Stadt;29,12; 28 826; 13 667; 15 159;990
60;;6;1;82;;8;Mainhausen;17,87; 6 800; 3 369; 3 431;381
60;;6;1;82;;9;Mühlheim Am Main, Stadt;20,74; 24 490; 12 269; 12 221;1 181
60;;6;1;82;;10;Neu-Isenburg, Stadt;24,29; 35 816; 16 892; 18 924;1 475
60;;6;1;82;;11;Rodgau, Stadt;65,04; 35 736; 17 495; 18 241;549
60;;6;1;82;;12;Rödermark, Stadt;30,01; 22 002; 10 871; 11 131;733
60;;6;1;82;;13;Seligenstadt, Stadt;30,83; 16 970; 8 165; 8 805;550
40;;6;1;83;;;Rheingau-Taunus-Kreis;;;;;
60;;6;1;83;;1;Aarbergen;33,94; 6 494; 3 339; 3 155;191
60;;6;1;83;;2;Eltville Am Rhein, Stadt;46,77; 15 764; 7 382; 8 382;337
60;;6;1;83;;3;Geisenheim, Stadt;40,34; 11 952; 5 767; 6 185;296
60;;6;1;83;;4;Heidenrod;96; 6 316; 3 063; 3 253;66
60;;6;1;83;;5;Hohenstein;63,77; 5 804; 2 856; 2 948;91
60;;6;1;83;;6;Hünstetten;50,55; 7 486; 3 716; 3 770;148
60;;6;1;83;;7;Idstein, Stadt;79,58; 18 473; 9 156; 9 317;232
60;;6;1;83;;8;Kiedrich;12,34; 3 373; 1 489; 1 884;273
60;;6;1;83;;9;Lorch, Stadt;54,65; 4 647; 2 250; 2 397;85
60;;6;1;83;;10;Niedernhausen;35,25; 11 231; 5 491; 5 740;319
60;;6;1;83;;11;Oestrich-Winkel, Stadt;59,51; 11 020; 5 230; 5 790;185
60;;6;1;83;;12;Rüdesheim Am Rhein, Stadt;51,46; 10 316; 4 814; 5 502;200
60;;6;1;83;;13;Schlangenbad;36,49; 5 727; 2 773; 2 954;157
60;;6;1;83;;14;Bad Schwalbach, Kreisstadt;40,29; 9 254; 4 237; 5 017;230
60;;6;1;83;;15;Taunusstein, Stadt;67,01; 25 659; 12 588; 13 071;383
60;;6;1;83;;16;Waldems;36,69; 4 496; 2 223; 2 273;123
60;;6;1;83;;17;Walluf;6,74; 5 347; 2 585; 2 762;793
40;;6;1;84;;;Vogelsbergkreis;;;;;
60;;6;1;84;;1;Alsfeld, Stadt;129,69; 17 906; 9 017; 8 889;138
60;;6;1;84;;2;Antrifttal;26,59; 1 978;961; 1 017;74
60;;6;1;84;;3;Feldatal;55,69; 3 043; 1 479; 1 564;55
60;;6;1;84;;4;Freiensteinau;65,67; 3 171; 1 552; 1 619;48
60;;6;1;84;;5;Gemünden (Felda);55; 2 963; 1 465; 1 498;54
60;;6;1;84;;6;Grebenau, Stadt;55,38; 2 840; 1 351; 1 489;51
60;;6;1;84;;7;Grebenhain;91,63; 4 757; 2 350; 2 407;52
60;;6;1;84;;8;Herbstein, Stadt;79,99; 4 536; 2 224; 2 312;57
60;;6;1;84;;9;Homberg (Ohm), Stadt;88,02; 7 439; 3 749; 3 690;85
60;;6;1;84;;10;Kirtorf, Stadt;79,88; 3 292; 1 569; 1 723;41
60;;6;1;84;;11;Lauterbach, Kreisstadt;102; 14 648; 7 041; 7 607;144
60;;6;1;84;;12;Lautertal (Vogelsberg);53,61; 2 507; 1 271; 1 236;47
60;;6;1;84;;13;Mücke;86,24; 8 810; 4 307; 4 503;102
60;;6;1;84;;14;Romrod, Stadt;54,42; 2 823; 1 376; 1 447;52
60;;6;1;84;;15;Schlitz, Stadt;142,07; 9 371; 4 471; 4 900;66
60;;6;1;84;;16;Schotten, Stadt;133,54; 9 597; 4 597; 5 000;72
60;;6;1;84;;17;Schwalmtal;54,38; 3 227; 1 550; 1 677;59
60;;6;1;84;;18;Ulrichstein, Stadt;65,61; 3 209; 1 570; 1 639;49
60;;6;1;84;;19;Wartenberg;39,54; 3 501; 1 665; 1 836;89
40;;6;1;85;;;Wetteraukreis;;;;;
60;;6;1;85;;1;Altenstadt;30,07; 8 755; 4 403; 4 352;291
60;;6;1;85;;2;Büdingen, Stadt;122,84; 17 176; 8 378; 8 798;140
60;;6;1;85;;3;Butzbach, Stadt;106,61; 21 274; 10 192; 11 082;200
60;;6;1;85;;4;Echzell;37,62; 5 288; 2 767; 2 521;141
60;;6;1;85;;5;Florstadt;39,6; 7 634; 3 709; 3 925;193
60;;6;1;85;;6;Friedberg (Hessen), Kreisstadt;50,18; 24 233; 11 779; 12 454;483
60;;6;1;85;;7;Gedern, Stadt;75,24; 6 892; 3 453; 3 439;92
60;;6;1;85;;8;Glauburg;12,66; 2 943; 1 458; 1 485;232
60;;6;1;85;;9;Hirzenhain;16,09; 2 736; 1 325; 1 411;170
